,0,1,Freebase_ID,movie,actor,character,trope
354,master_swordsman,"{'char': 'Nameless', 'movie': 'Hero', 'id': '/m/0jzcr5', 'actor': 'Jet Li'}",/m/0jzcr5,Hero,Jet Li,Nameless,master_swordsman
355,master_swordsman,"{'char': 'Broken Sword', 'movie': 'Hero', 'id': '/m/0jzcrb', 'actor': 'Tony Leung Chiu Wai'}",/m/0jzcrb,Hero,Tony Leung Chiu Wai,Broken Sword,master_swordsman
356,master_swordsman,"{'char': 'Aragorn', 'movie': 'The Lord of the Rings: The Return of the King', 'id': '/m/0k5scp', 'actor': 'Viggo Mortensen'}",/m/0k5scp,The Lord of the Rings: The Return of the King,Viggo Mortensen,Aragorn,master_swordsman
357,master_swordsman,"{'char': 'Blade', 'movie': 'Blade', 'id': '/m/0jvh78', 'actor': 'Wesley Snipes'}",/m/0jvh78,Blade,Wesley Snipes,Blade,master_swordsman
358,master_swordsman,"{'char': 'He-Man', 'movie': 'Masters of the Universe', 'id': '/m/0k0h9d', 'actor': 'Dolph Lundgren'}",/m/0k0h9d,Masters of the Universe,Dolph Lundgren,He-Man,master_swordsman
359,morally_bankrupt_banker,"{'char': 'Mr. Perkins', 'movie': 'Despicable Me', 'id': '/m/06zzgw6', 'actor': 'Will Arnett'}",/m/06zzgw6,Despicable Me,Will Arnett,Mr. Perkins,morally_bankrupt_banker
360,morally_bankrupt_banker,"{'char': 'Patrick Bateman', 'movie': 'American Psycho', 'id': '/m/0jtfcj', 'actor': 'Christian Bale'}",/m/0jtfcj,American Psycho,Christian Bale,Patrick Bateman,morally_bankrupt_banker
361,morally_bankrupt_banker,"{'char': 'Henry F. Potter', 'movie': ""It's a Wonderful Life"", 'id': '/m/0j_11c', 'actor': 'Lionel Barrymore'}",/m/0j_11c,It's a Wonderful Life,Lionel Barrymore,Henry F. Potter,morally_bankrupt_banker
362,officer_and_a_gentleman,"{'char': 'Norrington', 'movie': ""Pirates of the Caribbean: Dead Man's Chest"", 'id': '/m/0k1xyd', 'actor': 'Jack Davenport'}",/m/0k1xyd,Pirates of the Caribbean: Dead Man's Chest,Jack Davenport,Norrington,officer_and_a_gentleman
363,officer_and_a_gentleman,"{'char': 'Col. Robert Gould Shaw', 'movie': 'Glory', 'id': '/m/0jyts_', 'actor': 'Matthew Broderick'}",/m/0jyts_,Glory,Matthew Broderick,Col. Robert Gould Shaw,officer_and_a_gentleman
364,officer_and_a_gentleman,"{'char': 'Jack Aubrey', 'movie': 'Master and Commander: The Far Side of the World', 'id': '/m/0k0h66', 'actor': 'Russell Crowe'}",/m/0k0h66,Master and Commander: The Far Side of the World,Russell Crowe,Jack Aubrey,officer_and_a_gentleman
365,officer_and_a_gentleman,"{'char': 'Captain Nicholls', 'movie': 'War Horse', 'id': '/m/0gkcn1g', 'actor': 'Tom Hiddleston'}",/m/0gkcn1g,War Horse,Tom Hiddleston,Captain Nicholls,officer_and_a_gentleman
366,ophelia,"{'char': 'Elisabeth Burrows', 'movie': ""Don't Say a Word"", 'id': '/m/0jxfnl', 'actor': 'Brittany Murphy'}",/m/0jxfnl,Don't Say a Word,Brittany Murphy,Elisabeth Burrows,ophelia
367,ophelia,"{'char': 'Crazy Cora', 'movie': 'Quigley Down Under', 'id': '/m/02tb5g1', 'actor': 'Laura San Giacomo'}",/m/02tb5g1,Quigley Down Under,Laura San Giacomo,Crazy Cora,ophelia
368,ophelia,"{'char': 'Justine', 'movie': 'Melancholia', 'id': '/m/0gkj0cn', 'actor': 'Kirsten Dunst'}",/m/0gkj0cn,Melancholia,Kirsten Dunst,Justine,ophelia
369,ophelia,"{'char': 'Gina Montana', 'movie': 'Scarface', 'id': '/m/0k2ysf', 'actor': 'Mary Elizabeth Mastrantonio'}",/m/0k2ysf,Scarface,Mary Elizabeth Mastrantonio,Gina Montana,ophelia
370,ophelia,"{'char': 'Jane Olsen', 'movie': 'The Cabinet of Dr. Caligari', 'id': '/m/08cqh60', 'actor': 'Lil Dagover'}",/m/08cqh60,The Cabinet of Dr. Caligari,Lil Dagover,Jane Olsen,ophelia
371,playful_hacker,"{'char': 'Kevin Flynn', 'movie': 'Tron', 'id': '/m/0k7cbl', 'actor': 'Jeff Bridges'}",/m/0k7cbl,Tron,Jeff Bridges,Kevin Flynn,playful_hacker
372,playful_hacker,"{'char': 'Sam Flynn', 'movie': 'Tron: Legacy', 'id': '/m/062y97x', 'actor': 'Garrett Hedlund'}",/m/062y97x,Tron: Legacy,Garrett Hedlund,Sam Flynn,playful_hacker
373,playful_hacker,"{'char': 'Riley Poole', 'movie': 'National Treasure', 'id': '/m/0k14vc', 'actor': 'Justin Bartha'}",/m/0k14vc,National Treasure,Justin Bartha,Riley Poole,playful_hacker
374,playful_hacker,"{'char': 'David Lightman', 'movie': 'WarGames', 'id': '/m/0k7w8p', 'actor': 'Matthew Broderick'}",/m/0k7w8p,WarGames,Matthew Broderick,David Lightman,playful_hacker
375,playful_hacker,"{'char': 'Mr. Universe', 'movie': 'Serenity', 'id': '/m/0k31lb', 'actor': 'David Krumholtz'}",/m/0k31lb,Serenity,David Krumholtz,Mr. Universe,playful_hacker
376,prima_donna,"{'char': 'Lina Lamont', 'movie': ""Singin' in the Rain"", 'id': '/m/0k3b2r', 'actor': 'Jean Hagen'}",/m/0k3b2r,Singin' in the Rain,Jean Hagen,Lina Lamont,prima_donna
377,prima_donna,"{'char': 'Sharpay Evans', 'movie': 'High School Musical', 'id': '/m/0jzdz2', 'actor': 'Ashley Tisdale'}",/m/0jzdz2,High School Musical,Ashley Tisdale,Sharpay Evans,prima_donna
378,prima_donna,"{'char': 'Sharpay Evans', 'movie': 'High School Musical 2', 'id': '/m/02vc3dx', 'actor': 'Ashley Tisdale'}",/m/02vc3dx,High School Musical 2,Ashley Tisdale,Sharpay Evans,prima_donna
379,prima_donna,"{'char': 'Sharpay Evans', 'movie': 'High School Musical 3: Senior Year', 'id': '/m/03lyytc', 'actor': 'Ashley Tisdale'}",/m/03lyytc,High School Musical 3: Senior Year,Ashley Tisdale,Sharpay Evans,prima_donna
380,prima_donna,"{'char': 'Margo Channing', 'movie': 'All About Eve', 'id': '/m/0jt8y2', 'actor': 'Bette Davis'}",/m/0jt8y2,All About Eve,Bette Davis,Margo Channing,prima_donna
381,prima_donna,"{'char': 'Norma Desmond', 'movie': 'Sunset Boulevard', 'id': '/m/0k3ybb', 'actor': 'Gloria Swanson'}",/m/0k3ybb,Sunset Boulevard,Gloria Swanson,Norma Desmond,prima_donna
382,psycho_for_hire,"{'char': 'Gaear Grimsrud', 'movie': 'Fargo', 'id': '/m/0jy2x0', 'actor': 'Peter Stormare'}",/m/0jy2x0,Fargo,Peter Stormare,Gaear Grimsrud,psycho_for_hire
383,psycho_for_hire,"{'char': 'Harlen Maguire', 'movie': 'Road to Perdition', 'id': '/m/0k2ljt', 'actor': 'Jude Law'}",/m/0k2ljt,Road to Perdition,Jude Law,Harlen Maguire,psycho_for_hire
384,psycho_for_hire,"{'char': 'Mr. Blonde', 'movie': 'Reservoir Dogs', 'id': '/m/0k2ggy', 'actor': 'Michael Madsen'}",/m/0k2ggy,Reservoir Dogs,Michael Madsen,Mr. Blonde,psycho_for_hire
385,psycho_for_hire,"{'char': 'Red Grant', 'movie': 'From Russia with Love', 'id': '/m/04p7pxj', 'actor': 'Robert Shaw'}",/m/04p7pxj,From Russia with Love,Robert Shaw,Red Grant,psycho_for_hire
386,psycho_for_hire,"{'char': 'Anton Chigurh', 'movie': 'No Country for Old Men', 'id': '/m/03lgvz6', 'actor': 'Javier Bardem'}",/m/03lgvz6,No Country for Old Men,Javier Bardem,Anton Chigurh,psycho_for_hire
387,psycho_for_hire,"{'char': 'Jackson Rippner', 'movie': 'Red Eye', 'id': '/m/0k2dm9', 'actor': 'Cillian Murphy'}",/m/0k2dm9,Red Eye,Cillian Murphy,Jackson Rippner,psycho_for_hire
388,psycho_for_hire,"{'char': 'Staff Sergeant Robert Barnes', 'movie': 'Platoon', 'id': '/m/0k1yyt', 'actor': 'Tom Berenger'}",/m/0k1yyt,Platoon,Tom Berenger,Staff Sergeant Robert Barnes,psycho_for_hire
389,psycho_for_hire,"{'char': 'George Higgins', 'movie': '8mm', 'id': '/m/03jsz47', 'actor': 'Chris Bauer'}",/m/03jsz47,8mm,Chris Bauer,George Higgins,psycho_for_hire
390,psycho_for_hire,"{'char': 'Major Arnold Toht', 'movie': 'Indiana Jones and the Raiders of the Lost Ark', 'id': '/m/02nwzyz', 'actor': 'Ronald Lacey'}",/m/02nwzyz,Indiana Jones and the Raiders of the Lost Ark,Ronald Lacey,Major Arnold Toht,psycho_for_hire
391,psycho_for_hire,"{'char': 'Mortimer Brewster', 'movie': 'Arsenic and Old Lace', 'id': '/m/0jtr3s', 'actor': 'Cary Grant'}",/m/0jtr3s,Arsenic and Old Lace,Cary Grant,Mortimer Brewster,psycho_for_hire
392,psycho_for_hire,"{'char': 'Col. Paul Tanner', 'movie': 'My Fellow Americans', 'id': '/m/04q604c', 'actor': 'Everett McGill'}",/m/04q604c,My Fellow Americans,Everett McGill,Col. Paul Tanner,psycho_for_hire
393,psycho_for_hire,"{'char': 'Bullet Tooth Tony', 'movie': 'Snatch', 'id': '/m/0k3gbw', 'actor': 'Vinnie Jones'}",/m/0k3gbw,Snatch,Vinnie Jones,Bullet Tooth Tony,psycho_for_hire
394,psycho_for_hire,"{'char': 'Waingro', 'movie': 'Heat', 'id': '/m/03jrl1d', 'actor': 'Kevin Gage'}",/m/03jrl1d,Heat,Kevin Gage,Waingro,psycho_for_hire
395,psycho_for_hire,"{'char': 'Jack Wilson', 'movie': 'Shane', 'id': '/m/0k34x6', 'actor': 'Jack Palance'}",/m/0k34x6,Shane,Jack Palance,Jack Wilson,psycho_for_hire
396,psycho_for_hire,"{'char': 'Isaacs', 'movie': 'Hanna', 'id': '/m/0gh94vc', 'actor': 'Tom Hollander'}",/m/0gh94vc,Hanna,Tom Hollander,Isaacs,psycho_for_hire
397,psycho_for_hire,"{'char': 'Frank', 'movie': 'Once Upon a Time in the West', 'id': '/m/0k1j4j', 'actor': 'Henry Fonda'}",/m/0k1j4j,Once Upon a Time in the West,Henry Fonda,Frank,psycho_for_hire
398,pupil_turned_to_evil,"{'char': 'Count Dooku', 'movie': 'Star Wars Episode II: Attack of the Clones', 'id': '/m/0k3q_8', 'actor': 'Christopher Lee'}",/m/0k3q_8,Star Wars Episode II: Attack of the Clones,Christopher Lee,Count Dooku,pupil_turned_to_evil
399,pupil_turned_to_evil,"{'char': 'Aaron Hallam', 'movie': 'The Hunted', 'id': '/m/03ls4jv', 'actor': 'Benicio del Toro'}",/m/03ls4jv,The Hunted,Benicio del Toro,Aaron Hallam,pupil_turned_to_evil
400,retired_outlaw,"{'char': 'William Munny', 'movie': 'Unforgiven', 'id': '/m/0k7l31', 'actor': 'Clint Eastwood'}",/m/0k7l31,Unforgiven,Clint Eastwood,William Munny,retired_outlaw
401,retired_outlaw,"{'char': 'Ned Logan', 'movie': 'Unforgiven', 'id': '/m/04xg29q', 'actor': 'Morgan Freeman'}",/m/04xg29q,Unforgiven,Morgan Freeman,Ned Logan,retired_outlaw
402,retired_outlaw,"{'char': 'Butch Cassidy', 'movie': 'Butch Cassidy and the Sundance Kid', 'id': '/m/04ky2tz', 'actor': 'Paul Newman'}",/m/04ky2tz,Butch Cassidy and the Sundance Kid,Paul Newman,Butch Cassidy,retired_outlaw
403,retired_outlaw,"{'char': 'The Sundance Kid', 'movie': 'Butch Cassidy and the Sundance Kid', 'id': '/m/0jvzx9', 'actor': 'Robert Redford'}",/m/0jvzx9,Butch Cassidy and the Sundance Kid,Robert Redford,The Sundance Kid,retired_outlaw
404,retired_outlaw,"{'char': ""Patrick Floyd 'Pat' Garrett"", 'movie': 'Young Guns II', 'id': '/m/03jsysn', 'actor': 'William Petersen'}",/m/03jsysn,Young Guns II,William Petersen,Patrick Floyd 'Pat' Garrett,retired_outlaw
405,retired_outlaw,"{'char': ""Roy O'Bannon"", 'movie': 'Shanghai Noon', 'id': '/m/0k34yw', 'actor': 'Owen Wilson'}",/m/0k34yw,Shanghai Noon,Owen Wilson,Roy O'Bannon,retired_outlaw
406,revenge,"{'char': 'Inigo Montoya', 'movie': 'The Princess Bride', 'id': '/m/0k65z5', 'actor': 'Mandy Patinkin'}",/m/0k65z5,The Princess Bride,Mandy Patinkin,Inigo Montoya,revenge
407,revenge,"{'char': 'Khan Noonien Singh', 'movie': 'Star Trek II: The Wrath of Khan', 'id': '/m/02h8fyx', 'actor': 'Ricardo Montalbán'}",/m/02h8fyx,Star Trek II: The Wrath of Khan,Ricardo Montalbán,Khan Noonien Singh,revenge
408,revenge,"{'char': 'Col. Douglas Mortimer', 'movie': 'For a Few Dollars More', 'id': '/m/0jybsw', 'actor': 'Lee Van Cleef'}",/m/0jybsw,For a Few Dollars More,Lee Van Cleef,Col. Douglas Mortimer,revenge
409,revenge,"{'char': 'Leonard', 'movie': 'Memento', 'id': '/m/0k0l33', 'actor': 'Guy Pearce'}",/m/0k0l33,Memento,Guy Pearce,Leonard,revenge
410,revenge,"{'char': 'Harmonica', 'movie': 'Once Upon a Time in the West', 'id': '/m/0k1j46', 'actor': 'Charles Bronson'}",/m/0k1j46,Once Upon a Time in the West,Charles Bronson,Harmonica,revenge
411,revenge,"{'char': 'Conan the Barbarian', 'movie': 'Conan the Destroyer', 'id': '/m/0jwmfk', 'actor': 'Arnold Schwarzenegger'}",/m/0jwmfk,Conan the Destroyer,Arnold Schwarzenegger,Conan the Barbarian,revenge
412,romantic_runnerup,"{'char': 'Lon Hammond Jr.', 'movie': 'The Notebook', 'id': '/m/04lsjwd', 'actor': 'James Marsden'}",/m/04lsjwd,The Notebook,James Marsden,Lon Hammond Jr.,romantic_runnerup
413,romantic_runnerup,"{'char': 'Prince Edward', 'movie': 'Enchanted', 'id': '/m/0jxvm9', 'actor': 'James Marsden'}",/m/0jxvm9,Enchanted,James Marsden,Prince Edward,romantic_runnerup
414,romantic_runnerup,"{'char': 'James Norrington', 'movie': ""Pirates of the Caribbean: At World's End"", 'id': '/m/0k1xw3', 'actor': 'Jack Davenport'}",/m/0k1xw3,Pirates of the Caribbean: At World's End,Jack Davenport,James Norrington,romantic_runnerup
415,romantic_runnerup,"{'char': 'Julian Mercer', 'movie': ""Something's Gotta Give"", 'id': '/m/0k3jn6', 'actor': 'Keanu Reeves'}",/m/0k3jn6,Something's Gotta Give,Keanu Reeves,Julian Mercer,romantic_runnerup
416,romantic_runnerup,"{'char': 'Michael Grates', 'movie': 'Reality Bites', 'id': '/m/0k2ct2', 'actor': 'Ben Stiller'}",/m/0k2ct2,Reality Bites,Ben Stiller,Michael Grates,romantic_runnerup
417,romantic_runnerup,"{'char': 'Proteus', 'movie': 'Sinbad: Legend of the Seven Seas', 'id': '/m/02vc177', 'actor': 'Joseph Fiennes'}",/m/02vc177,Sinbad: Legend of the Seven Seas,Joseph Fiennes,Proteus,romantic_runnerup
418,self_made_man,"{'char': 'George Kittredge', 'movie': 'The Philadelphia Story', 'id': '/m/0h6f8kc', 'actor': 'John Howard'}",/m/0h6f8kc,The Philadelphia Story,John Howard,George Kittredge,self_made_man
419,self_made_man,"{'char': 'Roger Callaway', 'movie': 'It Takes Two', 'id': '/m/0j_0s0', 'actor': 'Steve Guttenberg'}",/m/0j_0s0,It Takes Two,Steve Guttenberg,Roger Callaway,self_made_man
420,self_made_man,"{'char': 'Daniel ""Rudy"" Ruettiger', 'movie': 'Rudy', 'id': '/m/02tb8j3', 'actor': 'Sean Astin'}",/m/02tb8j3,Rudy,Sean Astin,"Daniel ""Rudy"" Ruettiger",self_made_man
421,slacker,"{'char': 'Brodie Bruce', 'movie': 'Mallrats', 'id': '/m/07ldy8x', 'actor': 'Jason Lee'}",/m/07ldy8x,Mallrats,Jason Lee,Brodie Bruce,slacker
422,slacker,"{'char': 'Dale Denton', 'movie': 'Pineapple Express', 'id': '/m/02t9zmj', 'actor': 'Seth Rogen'}",/m/02t9zmj,Pineapple Express,Seth Rogen,Dale Denton,slacker
423,slacker,"{'char': 'Ben Stone', 'movie': 'Knocked Up', 'id': '/m/0j_ks0', 'actor': 'Seth Rogen'}",/m/0j_ks0,Knocked Up,Seth Rogen,Ben Stone,slacker
424,slacker,"{'char': 'Shaun', 'movie': 'Shaun of the Dead', 'id': '/m/0k35n0', 'actor': 'Simon Pegg'}",/m/0k35n0,Shaun of the Dead,Simon Pegg,Shaun,slacker
425,slacker,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zx', 'actor': 'Kal Penn'}",/m/0jz5zx,Harold & Kumar Go to White Castle,Kal Penn,Kumar Patel,slacker
426,slacker,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Escape from Guantanamo Bay', 'id': '/m/02vdfc2', 'actor': 'Kal Penn'}",/m/02vdfc2,Harold & Kumar Escape from Guantanamo Bay,Kal Penn,Kumar Patel,slacker
427,slacker,"{'char': 'Romy White', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5c', 'actor': 'Mira Sorvino'}",/m/0k2p5c,Romy and Michele's High School Reunion,Mira Sorvino,Romy White,slacker
428,slacker,"{'char': 'Michele Weinberger', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5j', 'actor': 'Lisa Kudrow'}",/m/0k2p5j,Romy and Michele's High School Reunion,Lisa Kudrow,Michele Weinberger,slacker
429,slacker,"{'char': 'John Winger', 'movie': 'Stripes', 'id': '/m/0k3w4y', 'actor': 'Bill Murray'}",/m/0k3w4y,Stripes,Bill Murray,John Winger,slacker
430,slacker,"{'char': 'Dewey Finn', 'movie': 'School of Rock', 'id': '/m/0k2zjf', 'actor': 'Jack Black'}",/m/0k2zjf,School of Rock,Jack Black,Dewey Finn,slacker
431,slacker,"{'char': 'Aram Finklestein', 'movie': 'The Rebound', 'id': '/m/064yxrp', 'actor': 'Justin Bartha'}",/m/064yxrp,The Rebound,Justin Bartha,Aram Finklestein,slacker
432,stoner,"{'char': 'Jay', 'movie': 'Dogma', 'id': '/m/0jxdkm', 'actor': 'Jason Mewes'}",/m/0jxdkm,Dogma,Jason Mewes,Jay,stoner
433,stoner,"{'char': 'Bill S. Preston, Esq.', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqm', 'actor': 'Alex Winter'}",/m/0jvcqm,Bill & Ted's Excellent Adventure,Alex Winter,"Bill S. Preston, Esq.",stoner
434,stoner,"{'char': 'Ted ""Theodore"" Logan', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqg', 'actor': 'Keanu Reeves'}",/m/0jvcqg,Bill & Ted's Excellent Adventure,Keanu Reeves,"Ted ""Theodore"" Logan",stoner
435,stoner,"{'char': 'Jeff Spicoli', 'movie': 'Fast Times at Ridgemont High', 'id': '/m/0jy30b', 'actor': 'Sean Penn'}",/m/0jy30b,Fast Times at Ridgemont High,Sean Penn,Jeff Spicoli,stoner
436,stoner,"{'char': 'Luke Shapiro', 'movie': 'The Wackness', 'id': '/m/040lm10', 'actor': 'Josh Peck'}",/m/040lm10,The Wackness,Josh Peck,Luke Shapiro,stoner
437,stoner,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zx', 'actor': 'Kal Penn'}",/m/0jz5zx,Harold & Kumar Go to White Castle,Kal Penn,Kumar Patel,stoner
438,stoner,"{'char': 'Harold Lee', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zr', 'actor': 'John Cho'}",/m/0jz5zr,Harold & Kumar Go to White Castle,John Cho,Harold Lee,stoner
439,stoner,"{'char': 'Dale Denton', 'movie': 'Pineapple Express', 'id': '/m/02t9zmj', 'actor': 'Seth Rogen'}",/m/02t9zmj,Pineapple Express,Seth Rogen,Dale Denton,stoner
440,stoner,"{'char': 'Red', 'movie': 'Pineapple Express', 'id': '/m/04zk2_k', 'actor': 'Danny McBride'}",/m/04zk2_k,Pineapple Express,Danny McBride,Red,stoner
441,stoner,"{'char': 'Saul Silver', 'movie': 'Pineapple Express', 'id': '/m/02vb3yc', 'actor': 'James Franco'}",/m/02vb3yc,Pineapple Express,James Franco,Saul Silver,stoner
442,stoner,"{'char': 'Thadeous', 'movie': 'Your Highness', 'id': '/m/07zm_ym', 'actor': 'Danny McBride'}",/m/07zm_ym,Your Highness,Danny McBride,Thadeous,stoner
443,stoner,"{'char': 'Fabious', 'movie': 'Your Highness', 'id': '/m/07zm_zv', 'actor': 'James Franco'}",/m/07zm_zv,Your Highness,James Franco,Fabious,stoner
444,stoner,"{'char': 'Marty Mikalski', 'movie': 'The Cabin in the Woods', 'id': '/m/083z84s', 'actor': 'Fran Kranz'}",/m/083z84s,The Cabin in the Woods,Fran Kranz,Marty Mikalski,stoner
445,storyteller,"{'char': 'Dilios', 'movie': '300', 'id': '/m/0jsg_x', 'actor': 'David Wenham'}",/m/0jsg_x,300,David Wenham,Dilios,storyteller
446,storyteller,"{'char': 'Ed Bloom - Young', 'movie': 'Big Fish', 'id': '/m/0jvbkh', 'actor': 'Ewan McGregor'}",/m/0jvbkh,Big Fish,Ewan McGregor,Ed Bloom - Young,storyteller
447,storyteller,"{'char': 'Garth McCann', 'movie': 'Secondhand Lions', 'id': '/m/0k309k', 'actor': 'Michael Caine'}",/m/0k309k,Secondhand Lions,Michael Caine,Garth McCann,storyteller
448,storyteller,"{'char': 'Wendy Darling', 'movie': 'Peter Pan', 'id': '/m/0k1vn1', 'actor': 'Rachel Hurd-Wood'}",/m/0k1vn1,Peter Pan,Rachel Hurd-Wood,Wendy Darling,storyteller
449,stupid_crooks,"{'char': 'Sol', 'movie': 'Snatch', 'id': '/m/03jtd2p', 'actor': 'Lennie James'}",/m/03jtd2p,Snatch,Lennie James,Sol,stupid_crooks
450,stupid_crooks,"{'char': 'Vinny', 'movie': 'Snatch', 'id': '/m/03lsltz', 'actor': 'Robbie Gee'}",/m/03lsltz,Snatch,Robbie Gee,Vinny,stupid_crooks
451,stupid_crooks,"{'char': 'Tyrone', 'movie': 'Snatch', 'id': '/m/09hy0ym', 'actor': 'Ade'}",/m/09hy0ym,Snatch,Ade,Tyrone,stupid_crooks
452,stupid_crooks,"{'char': 'Jerry Lundegaard', 'movie': 'Fargo', 'id': '/m/0jy2wd', 'actor': 'William H. Macy'}",/m/0jy2wd,Fargo,William H. Macy,Jerry Lundegaard,stupid_crooks
453,stupid_crooks,"{'char': 'Vincent Vega', 'movie': 'Pulp Fiction', 'id': '/m/01xlj4l', 'actor': 'John Travolta'}",/m/01xlj4l,Pulp Fiction,John Travolta,Vincent Vega,stupid_crooks
454,surfer_dude,"{'char': 'Ted ""Theodore"" Logan', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqg', 'actor': 'Keanu Reeves'}",/m/0jvcqg,Bill & Ted's Excellent Adventure,Keanu Reeves,"Ted ""Theodore"" Logan",surfer_dude
455,surfer_dude,"{'char': 'Bill S. Preston, Esq.', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqm', 'actor': 'Alex Winter'}",/m/0jvcqm,Bill & Ted's Excellent Adventure,Alex Winter,"Bill S. Preston, Esq.",surfer_dude
456,surfer_dude,"{'char': 'Jeff Spicoli', 'movie': 'Fast Times at Ridgemont High', 'id': '/m/0jy30b', 'actor': 'Sean Penn'}",/m/0jy30b,Fast Times at Ridgemont High,Sean Penn,Jeff Spicoli,surfer_dude
457,surfer_dude,"{'char': 'Chicken Joe', 'movie': ""Surf's Up"", 'id': '/m/02_wz7y', 'actor': 'Jon Heder'}",/m/02_wz7y,Surf's Up,Jon Heder,Chicken Joe,surfer_dude
458,surfer_dude,"{'char': 'Geek', 'movie': ""Surf's Up"", 'id': '/m/02_wz9s', 'actor': 'Jeff Bridges'}",/m/02_wz9s,Surf's Up,Jeff Bridges,Geek,surfer_dude
459,surfer_dude,"{'char': 'Stoney Brown', 'movie': 'Encino Man', 'id': '/m/0jxvpr', 'actor': 'Pauly Shore'}",/m/0jxvpr,Encino Man,Pauly Shore,Stoney Brown,surfer_dude
460,surfer_dude,"{'char': 'Crawl', 'movie': 'Son in Law', 'id': '/m/02tb5qh', 'actor': 'Pauly Shore'}",/m/02tb5qh,Son in Law,Pauly Shore,Crawl,surfer_dude
461,surfer_dude,"{'char': 'Bud Macintosh', 'movie': 'Bio-Dome', 'id': '/m/02vcwzp', 'actor': 'Pauly Shore'}",/m/02vcwzp,Bio-Dome,Pauly Shore,Bud Macintosh,surfer_dude
462,surfer_dude,"{'char': 'Lance B. Johnson', 'movie': 'Apocalypse Now', 'id': '/m/02vd4sl', 'actor': 'Sam Bottoms'}",/m/02vd4sl,Apocalypse Now,Sam Bottoms,Lance B. Johnson,surfer_dude
463,the_chief,"{'char': 'Dreyfus', 'movie': 'The Pink Panther', 'id': '/m/0k63xm', 'actor': 'Kevin Kline'}",/m/0k63xm,The Pink Panther,Kevin Kline,Dreyfus,the_chief
464,the_chief,"{'char': 'Lt. Andrew Bogomil', 'movie': 'Beverly Hills Cop', 'id': '/m/045xnnw', 'actor': 'Ronny Cox'}",/m/045xnnw,Beverly Hills Cop,Ronny Cox,Lt. Andrew Bogomil,the_chief
465,the_chief,"{'char': 'The Chief', 'movie': 'Dirty Harry', 'id': '/m/0cg54hp', 'actor': 'John Larch'}",/m/0cg54hp,Dirty Harry,John Larch,The Chief,the_chief
466,the_editor,"{'char': 'Ben Bradlee', 'movie': ""All the President's Men"", 'id': '/m/0jt9_0', 'actor': 'Jason Robards'}",/m/0jt9_0,All the President's Men,Jason Robards,Ben Bradlee,the_editor
467,the_editor,"{'char': 'Walter Burns', 'movie': 'His Girl Friday', 'id': '/m/0jzg14', 'actor': 'Cary Grant'}",/m/0jzg14,His Girl Friday,Cary Grant,Walter Burns,the_editor
468,tranquil_fury,"{'char': 'Eric Draven', 'movie': 'The Crow', 'id': '/m/0k4td6', 'actor': 'Brandon Lee'}",/m/0k4td6,The Crow,Brandon Lee,Eric Draven,tranquil_fury
469,tranquil_fury,"{'char': 'John Preston', 'movie': 'Equilibrium', 'id': '/m/0jxwq8', 'actor': 'Christian Bale'}",/m/0jxwq8,Equilibrium,Christian Bale,John Preston,tranquil_fury
470,tranquil_fury,"{'char': 'Ethan Hunt', 'movie': 'Mission: Impossible', 'id': '/m/0k0qpl', 'actor': 'Tom Cruise'}",/m/0k0qpl,Mission: Impossible,Tom Cruise,Ethan Hunt,tranquil_fury
471,tranquil_fury,"{'char': 'Inigo Montoya', 'movie': 'The Princess Bride', 'id': '/m/0k65z5', 'actor': 'Mandy Patinkin'}",/m/0k65z5,The Princess Bride,Mandy Patinkin,Inigo Montoya,tranquil_fury
472,tranquil_fury,"{'char': 'David Sumner', 'movie': 'Straw Dogs', 'id': '/m/0k3v65', 'actor': 'Dustin Hoffman'}",/m/0k3v65,Straw Dogs,Dustin Hoffman,David Sumner,tranquil_fury
473,tranquil_fury,"{'char': 'Max Cady', 'movie': 'Cape Fear', 'id': '/m/0jw22y', 'actor': 'Robert De Niro'}",/m/0jw22y,Cape Fear,Robert De Niro,Max Cady,tranquil_fury
474,tranquil_fury,"{'char': 'Driver', 'movie': 'Drive', 'id': '/m/0g4vml8', 'actor': 'Ryan Gosling'}",/m/0g4vml8,Drive,Ryan Gosling,Driver,tranquil_fury
475,trickster,"{'char': 'Han Solo', 'movie': 'Star Wars Episode V: The Empire Strikes Back', 'id': '/m/01xpntj', 'actor': 'Harrison Ford'}",/m/01xpntj,Star Wars Episode V: The Empire Strikes Back,Harrison Ford,Han Solo,trickster
